Life tables (period 1x10), Males 	Last modified: 29 Apr 2026; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
UKR      2000-2009       11      0.00036  0.00036  0.50   98245      35   98227  5142336  52.34
UKR      2000-2009       12      0.00037  0.00037  0.50   98210      36   98192  5044109  51.36
UKR      2000-2009       13      0.00044  0.00044  0.50   98173      43   98152  4945917  50.38
UKR      2000-2009       14      0.00051  0.00051  0.50   98131      50   98106  4847765  49.40
UKR      2000-2009       15      0.00063  0.00063  0.50   98081      62   98050  4749659  48.43
UKR      2000-2009       16      0.00083  0.00083  0.50   98019      81   97978  4651610  47.46
UKR      2000-2009       17      0.00111  0.00111  0.50   97937     109   97883  4553632  46.50
UKR      2000-2009       18      0.00137  0.00137  0.50   97829     134   97762  4455749  45.55
UKR      2000-2009       19      0.00155  0.00155  0.50   97695     151   97619  4357987  44.61
UKR      2000-2009       20      0.00193  0.00193  0.50   97544     188   97449  4260368  43.68
UKR      2000-2009       21      0.00213  0.00213  0.50   97355     207   97252  4162918  42.76
UKR      2000-2009       22      0.00231  0.00231  0.50   97148     225   97036  4065667  41.85
UKR      2000-2009       23      0.00260  0.00259  0.50   96923     251   96798  3968631  40.95
UKR      2000-2009       24      0.00292  0.00291  0.50   96672     281   96531  3871833  40.05
UKR      2000-2009       25      0.00325  0.00325  0.50   96391     313   96234  3775302  39.17
UKR      2000-2009       26      0.00348  0.00347  0.50   96078     334   95911  3679068  38.29
UKR      2000-2009       27      0.00391  0.00390  0.50   95744     374   95557  3583157  37.42
UKR      2000-2009       28      0.00424  0.00423  0.50   95370     404   95168  3487600  36.57
UKR      2000-2009       29      0.00467  0.00465  0.50   94966     442   94745  3392432  35.72
UKR      2000-2009       30      0.00523  0.00521  0.50   94524     493   94278  3297686  34.89
UKR      2000-2009       31      0.00542  0.00541  0.50   94032     508   93777  3203408  34.07
UKR      2000-2009       32      0.00572  0.00571  0.50   93523     534   93256  3109631  33.25
UKR      2000-2009       33      0.00620  0.00618  0.50   92989     575   92702  3016374  32.44
UKR      2000-2009       34      0.00648  0.00646  0.50   92415     597   92116  2923672  31.64
UKR      2000-2009       35      0.00718  0.00716  0.50   91818     657   91489  2831556  30.84
UKR      2000-2009       36      0.00721  0.00719  0.50   91161     655   90833  2740067  30.06
UKR      2000-2009       37      0.00789  0.00786  0.50   90506     711   90150  2649233  29.27
UKR      2000-2009       38      0.00824  0.00820  0.50   89795     737   89426  2559083  28.50
UKR      2000-2009       39      0.00869  0.00865  0.50   89058     771   88673  2469657  27.73
UKR      2000-2009       40      0.01027  0.01021  0.50   88287     902   87836  2380984  26.97
UKR      2000-2009       41      0.01013  0.01008  0.50   87386     881   86945  2293148  26.24
UKR      2000-2009       42      0.01096  0.01090  0.50   86504     943   86033  2206203  25.50
UKR      2000-2009       43      0.01177  0.01170  0.50   85561    1001   85061  2120170  24.78
UKR      2000-2009       44      0.01222  0.01214  0.50   84560    1027   84047  2035109  24.07
UKR      2000-2009       45      0.01399  0.01389  0.50   83534    1161   82953  1951062  23.36
UKR      2000-2009       46      0.01410  0.01400  0.50   82373    1153   81796  1868109  22.68
UKR      2000-2009       47      0.01527  0.01515  0.50   81220    1231   80605  1786312  21.99
UKR      2000-2009       48      0.01621  0.01608  0.50   79989    1287   79346  1705708  21.32
UKR      2000-2009       49      0.01711  0.01697  0.50   78703    1335   78035  1626362  20.66
UKR      2000-2009       50      0.01938  0.01919  0.50   77367    1485   76625  1548327  20.01
UKR      2000-2009       51      0.01983  0.01963  0.50   75882    1490   75137  1471702  19.39
UKR      2000-2009       52      0.02076  0.02054  0.50   74393    1528   73628  1396565  18.77
UKR      2000-2009       53      0.02226  0.02201  0.50   72864    1604   72062  1322936  18.16
UKR      2000-2009       54      0.02319  0.02292  0.50   71260    1633   70444  1250874  17.55
UKR      2000-2009       55      0.02555  0.02523  0.50   69627    1757   68749  1180430  16.95
UKR      2000-2009       56      0.02633  0.02599  0.50   67870    1764   66988  1111682  16.38
UKR      2000-2009       57      0.02767  0.02730  0.50   66107    1805   65204  1044693  15.80
UKR      2000-2009       58      0.02913  0.02872  0.50   64302    1847   63379   979489  15.23
UKR      2000-2009       59      0.03063  0.03016  0.50   62456    1884   61514   916110  14.67
UKR      2000-2009       60      0.03537  0.03475  0.50   60572    2105   59519   854597  14.11
UKR      2000-2009       61      0.03670  0.03604  0.50   58467    2107   57413   795078  13.60
UKR      2000-2009       62      0.03878  0.03805  0.50   56359    2144   55287   737665  13.09
UKR      2000-2009       63      0.04105  0.04023  0.50   54215    2181   53125   682377  12.59
UKR      2000-2009       64      0.04324  0.04233  0.50   52034    2203   50933   629253  12.09
UKR      2000-2009       65      0.04637  0.04532  0.50   49832    2258   48703   578320  11.61
UKR      2000-2009       66      0.04831  0.04717  0.50   47574    2244   46451   529617  11.13
UKR      2000-2009       67      0.05179  0.05048  0.50   45329    2288   44185   483166  10.66
UKR      2000-2009       68      0.05443  0.05299  0.50   43041    2281   41901   438980  10.20
UKR      2000-2009       69      0.05831  0.05666  0.50   40760    2309   39606   397080   9.74
UKR      2000-2009       70      0.06276  0.06085  0.50   38451    2340   37281   357474   9.30
UKR      2000-2009       71      0.06710  0.06492  0.50   36111    2345   34939   320193   8.87
UKR      2000-2009       72      0.07216  0.06965  0.50   33767    2352   32591   285254   8.45
UKR      2000-2009       73      0.07666  0.07383  0.50   31415    2319   30255   252664   8.04
UKR      2000-2009       74      0.08234  0.07909  0.50   29095    2301   27945   222409   7.64
UKR      2000-2009       75      0.08841  0.08466  0.50   26794    2269   25660   194464   7.26
UKR      2000-2009       76      0.09519  0.09087  0.50   24526    2229   23411   168804   6.88
UKR      2000-2009       77      0.10222  0.09725  0.50   22297    2168   21213   145392   6.52
UKR      2000-2009       78      0.10998  0.10425  0.50   20129    2098   19079   124179   6.17
UKR      2000-2009       79      0.11773  0.11118  0.50   18030    2005   17028   105100   5.83
UKR      2000-2009       80      0.12898  0.12116  0.50   16026    1942   15055    88072   5.50
UKR      2000-2009       81      0.13977  0.13064  0.50   14084    1840   13164    73017   5.18
UKR      2000-2009       82      0.14964  0.13922  0.50   12244    1705   11392    59854   4.89
UKR      2000-2009       83      0.16145  0.14939  0.50   10539    1574    9752    48462   4.60
UKR      2000-2009       84      0.17599  0.16176  0.50    8965    1450    8240    38710   4.32
UKR      2000-2009       85      0.19079  0.17418  0.50    7515    1309    6860    30470   4.05
UKR      2000-2009       86      0.20632  0.18702  0.50    6206    1161    5626    23610   3.80
UKR      2000-2009       87      0.22661  0.20355  0.50    5045    1027    4532    17984   3.56
UKR      2000-2009       88      0.24518  0.21841  0.50    4018     878    3579    13452   3.35
UKR      2000-2009       89      0.26811  0.23642  0.50    3141     742    2769     9873   3.14
UKR      2000-2009       90      0.28692  0.25092  0.50    2398     602    2097     7104   2.96
UKR      2000-2009       91      0.31115  0.26926  0.50    1796     484    1555     5006   2.79
UKR      2000-2009       92      0.33745  0.28873  0.50    1313     379    1123     3452   2.63
UKR      2000-2009       93      0.36263  0.30697  0.50     934     287     790     2329   2.49
UKR      2000-2009       94      0.38797  0.32494  0.50     647     210     542     1538   2.38
UKR      2000-2009       95      0.39906  0.33268  0.50     437     145     364      996   2.28
UKR      2000-2009       96      0.42361  0.34957  0.50     291     102     241      632   2.17
UKR      2000-2009       97      0.44855  0.36638  0.50     190      69     155      392   2.07
UKR      2000-2009       98      0.47375  0.38302  0.50     120      46      97      237   1.97
UKR      2000-2009       99      0.49908  0.39941  0.50      74      30      59      140   1.88
UKR      2000-2009      100      0.52442  0.41548  0.50      45      18      35       80   1.80
UKR      2000-2009      101      0.54964  0.43115  0.50      26      11      20       45   1.73
UKR      2000-2009      102      0.57460  0.44636  0.50      15       7      11       25   1.66
UKR      2000-2009      103      0.59919  0.46106  0.50       8       4       6       13   1.60
UKR      2000-2009      104      0.62329  0.47519  0.50       4       2       3        7   1.55
UKR      2000-2009      105      0.64679  0.48873  0.50       2       1       2        3   1.50
UKR      2000-2009      106      0.66960  0.50165  0.50       1       1       1        2   1.45
UKR      2000-2009      107      0.69164  0.51392  0.50       1       0       0        1   1.41
UKR      2000-2009      108      0.71285  0.52553  0.50       0       0       0        0   1.38
UKR      2000-2009      109      0.73316  0.53649  0.50       0       0       0        0   1.35
UKR      2000-2009      110+     0.75253  1.00000  1.33       0       0       0        0   1.33
UKR      2010-2013        0      0.00969  0.00961  0.13  100000     961   99164  6586848  65.87
UKR      2010-2013        1      0.00073  0.00073  0.50   99039      72   99003  6487684  65.51
UKR      2010-2013        2      0.00050  0.00050  0.50   98968      49   98943  6388680  64.55
UKR      2010-2013        3      0.00036  0.00036  0.50   98918      35   98901  6289737  63.59
UKR      2010-2013        4      0.00032  0.00032  0.50   98883      32   98867  6190837  62.61
UKR      2010-2013        5      0.00028  0.00028  0.50   98851      28   98837  6091970  61.63
UKR      2010-2013        6      0.00025  0.00025  0.50   98823      25   98811  5993133  60.65
UKR      2010-2013        7      0.00029  0.00029  0.50   98798      28   98784  5894322  59.66
UKR      2010-2013        8      0.00027  0.00027  0.50   98770      27   98757  5795538  58.68
UKR      2010-2013        9      0.00024  0.00024  0.50   98743      24   98731  5696782  57.69
UKR      2010-2013       10      0.00025  0.00025  0.50   98719      24   98707  5598051  56.71
UKR      2010-2013       11      0.00028  0.00028  0.50   98695      27   98681  5499344  55.72
UKR      2010-2013       12      0.00029  0.00029  0.50   98667      28   98653  5400663  54.74
UKR      2010-2013       13      0.00032  0.00032  0.50   98639      31   98623  5302010  53.75
UKR      2010-2013       14      0.00040  0.00040  0.50   98608      39   98588  5203387  52.77
UKR      2010-2013       15      0.00047  0.00047  0.50   98568      47   98545  5104799  51.79
UKR      2010-2013       16      0.00065  0.00065  0.50   98522      64   98490  5006254  50.81
UKR      2010-2013       17      0.00078  0.00078  0.50   98458      77   98420  4907764  49.85
UKR      2010-2013       18      0.00095  0.00095  0.50   98381      93   98335  4809344  48.88
UKR      2010-2013       19      0.00114  0.00114  0.50   98288     112   98232  4711009  47.93
UKR      2010-2013       20      0.00134  0.00134  0.50   98176     131   98111  4612777  46.98
UKR      2010-2013       21      0.00148  0.00148  0.50   98045     145   97973  4514667  46.05
UKR      2010-2013       22      0.00161  0.00161  0.50   97900     158   97821  4416694  45.11
UKR      2010-2013       23      0.00170  0.00170  0.50   97743     166   97660  4318873  44.19
UKR      2010-2013       24      0.00189  0.00189  0.50   97577     184   97485  4221213  43.26
UKR      2010-2013       25      0.00216  0.00216  0.50   97393     211   97287  4123728  42.34
UKR      2010-2013       26      0.00219  0.00219  0.50   97182     213   97076  4026441  41.43
UKR      2010-2013       27      0.00254  0.00253  0.50   96970     246   96847  3929365  40.52
UKR      2010-2013       28      0.00276  0.00276  0.50   96724     267   96591  3832518  39.62
UKR      2010-2013       29      0.00312  0.00312  0.50   96457     301   96307  3735928  38.73
UKR      2010-2013       30      0.00357  0.00357  0.50   96157     343   95985  3639621  37.85
UKR      2010-2013       31      0.00396  0.00395  0.50   95814     379   95624  3543636  36.98
UKR      2010-2013       32      0.00443  0.00442  0.50   95435     422   95224  3448011  36.13
UKR      2010-2013       33      0.00479  0.00478  0.50   95013     454   94786  3352787  35.29
